Date,High,Low,Open,Close,Volume,Adj Close
1975-04-02,83.56999969482422,81.80000305175781,82.63999938964844,82.43000030517578,15600000,82.43000030517578
1975-04-03,82.83999633789062,80.87999725341797,82.43000030517578,81.51000213623047,13920000,81.51000213623047
1975-04-04,81.9000015258789,80.29000091552734,81.51000213623047,80.87999725341797,14170000,80.87999725341797
1975-04-07,81.11000061035156,79.66000366210938,80.87999725341797,80.3499984741211,13860000,80.3499984741211
1975-04-08,81.6500015258789,80.12999725341797,80.3499984741211,80.98999786376953,14320000,80.98999786376953
1975-04-09,83.22000122070312,80.91000366210938,80.98999786376953,82.83999633789062,18120000,82.83999633789062
1975-04-10,84.69999694824219,82.68000030517578,82.83999633789062,83.7699966430664,24990000,83.7699966430664
1975-04-11,84.68000030517578,82.93000030517578,83.7699966430664,84.18000030517578,20160000,84.18000030517578
1975-04-14,86.12000274658203,83.9800033569336,84.18000030517578,85.5999984741211,26800000,85.5999984741211
1975-04-15,87.23999786376953,85.02999877929688,85.5999984741211,86.30000305175781,29620000,86.30000305175781
1975-04-16,87.0999984741211,84.93000030517578,86.30000305175781,86.5999984741211,22970000,86.5999984741211
1975-04-17,88.79000091552734,86.43000030517578,86.5999984741211,87.25,32650000,87.25
1975-04-18,87.58999633789062,85.52999877929688,87.25,86.30000305175781,26610000,86.30000305175781
1975-04-21,87.98999786376953,85.91999816894531,86.30000305175781,87.2300033569336,23960000,87.2300033569336
1975-04-22,88.63999938964844,86.58000183105469,87.2300033569336,87.08999633789062,26120000,87.08999633789062
1975-04-23,87.41999816894531,85.6500015258789,87.08999633789062,86.12000274658203,20040000,86.12000274658203
1975-04-24,86.91999816894531,85.0,86.12000274658203,86.04000091552734,19050000,86.04000091552734
1975-04-25,87.5,85.62000274658203,86.04000091552734,86.62000274658203,20260000,86.62000274658203
1975-04-28,87.33000183105469,85.54000091552734,86.62000274658203,86.2300033569336,17850000,86.2300033569336
1975-04-29,86.79000091552734,85.04000091552734,86.2300033569336,85.63999938964844,17740000,85.63999938964844
1975-04-30,87.61000061035156,85.0,85.63999938964844,87.30000305175781,18060000,87.30000305175781
1975-05-01,89.0999984741211,86.94000244140625,87.30000305175781,88.0999984741211,20660000,88.0999984741211
1975-05-02,89.9800033569336,87.91000366210938,88.0999984741211,89.22000122070312,25210000,89.22000122070312
1975-05-05,90.81999969482422,88.26000213623047,89.22000122070312,90.08000183105469,22370000,90.08000183105469
1975-05-06,90.86000061035156,88.1500015258789,90.08000183105469,88.63999938964844,25410000,88.63999938964844
1975-05-07,89.75,87.5999984741211,88.63999938964844,89.08000183105469,22250000,89.08000183105469
1975-05-08,90.12999725341797,88.2300033569336,89.08000183105469,89.55999755859375,22980000,89.55999755859375
1975-05-09,91.23999786376953,89.33000183105469,89.55999755859375,90.52999877929688,28440000,90.52999877929688
1975-05-12,91.66999816894531,89.91000366210938,90.52999877929688,90.61000061035156,22410000,90.61000061035156
1975-05-13,92.26000213623047,89.98999786376953,90.61000061035156,91.58000183105469,24950000,91.58000183105469
1975-05-14,93.2300033569336,91.16999816894531,91.58000183105469,92.2699966430664,29050000,92.2699966430664
1975-05-15,93.51000213623047,90.94000244140625,92.2699966430664,91.41000366210938,27690000,91.41000366210938
1975-05-16,91.58999633789062,89.73999786376953,91.41000366210938,90.43000030517578,16630000,90.43000030517578
1975-05-19,91.06999969482422,88.9800033569336,90.43000030517578,90.52999877929688,17870000,90.52999877929688
1975-05-20,91.44999694824219,89.58000183105469,90.52999877929688,90.06999969482422,18310000,90.06999969482422
1975-05-21,90.25,88.47000122070312,90.06999969482422,89.05999755859375,17640000,89.05999755859375
1975-05-22,90.30000305175781,88.3499984741211,89.05999755859375,89.38999938964844,17610000,89.38999938964844
1975-05-23,91.0199966430664,89.30000305175781,89.38999938964844,90.58000183105469,17870000,90.58000183105469
1975-05-27,91.29000091552734,89.5999984741211,90.58000183105469,90.33999633789062,17050000,90.33999633789062
1975-05-28,91.13999938964844,89.06999969482422,90.33999633789062,89.70999908447266,21850000,89.70999908447266
1975-05-29,90.58999633789062,88.83000183105469,89.70999908447266,89.68000030517578,18570000,89.68000030517578
1975-05-30,91.62000274658203,89.87000274658203,89.87000274658203,91.1500015258789,22670000,91.1500015258789
1975-06-02,93.41000366210938,91.31999969482422,91.31999969482422,92.58000183105469,28240000,92.58000183105469
1975-06-03,93.76000213623047,91.87999725341797,92.58000183105469,92.88999938964844,26560000,92.88999938964844
1975-06-04,93.61000061035156,91.81999969482422,92.88999938964844,92.5999984741211,24900000,92.5999984741211
1975-06-05,93.16000366210938,91.41000366210938,92.5999984741211,92.69000244140625,21610000,92.69000244140625
1975-06-06,93.5999984741211,91.75,92.69000244140625,92.4800033569336,22230000,92.4800033569336
1975-06-09,92.87000274658203,90.91000366210938,92.4800033569336,91.20999908447266,20670000,91.20999908447266
1975-06-10,91.20999908447266,89.45999908447266,91.20999908447266,90.44000244140625,21130000,90.44000244140625
1975-06-11,91.66999816894531,90.0,90.44000244140625,90.55000305175781,18230000,90.55000305175781
1975-06-12,91.36000061035156,89.63999938964844,90.55000305175781,90.08000183105469,15970000,90.08000183105469
1975-06-13,91.05999755859375,89.30000305175781,90.08000183105469,90.5199966430664,16300000,90.5199966430664
1975-06-16,91.8499984741211,90.12000274658203,90.5199966430664,91.45999908447266,16660000,91.45999908447266
1975-06-17,92.22000122070312,90.16999816894531,91.45999908447266,90.58000183105469,19440000,90.58000183105469
1975-06-18,91.06999969482422,89.5999984741211,90.58000183105469,90.38999938964844,15590000,90.38999938964844
1975-06-19,92.37000274658203,90.12000274658203,90.38999938964844,92.0199966430664,21450000,92.0199966430664
1975-06-20,93.75,91.83000183105469,92.0199966430664,92.61000061035156,26260000,92.61000061035156
1975-06-23,93.9800033569336,91.80999755859375,92.61000061035156,93.62000274658203,20720000,93.62000274658203
1975-06-24,95.2300033569336,93.30999755859375,93.62000274658203,94.19000244140625,26620000,94.19000244140625
1975-06-25,95.29000091552734,93.52999877929688,94.19000244140625,94.62000274658203,21610000,94.62000274658203
1975-06-26,95.72000122070312,93.87999725341797,94.62000274658203,94.80999755859375,24560000,94.80999755859375
1975-06-27,95.66000366210938,94.0999984741211,94.80999755859375,94.80999755859375,18820000,94.80999755859375
1975-06-30,95.8499984741211,94.30000305175781,94.80999755859375,95.19000244140625,19430000,95.19000244140625
1975-07-01,95.7300033569336,94.12999725341797,95.19000244140625,94.8499984741211,20390000,94.8499984741211
1975-07-02,94.91000366210938,93.37000274658203,94.8499984741211,94.18000030517578,18530000,94.18000030517578
1975-07-03,95.04000091552734,93.48999786376953,94.18000030517578,94.36000061035156,19000000,94.36000061035156
1975-07-07,94.81999969482422,93.16000366210938,94.36000061035156,93.54000091552734,15850000,93.54000091552734
1975-07-08,94.02999877929688,92.51000213623047,93.54000091552734,93.38999938964844,18990000,93.38999938964844
1975-07-09,95.22000122070312,93.37999725341797,93.38999938964844,94.80000305175781,26350000,94.80000305175781
1975-07-10,96.19000244140625,94.25,94.80000305175781,94.80999755859375,28880000,94.80999755859375
1975-07-11,95.69000244140625,93.83000183105469,94.80999755859375,94.66000366210938,22210000,94.66000366210938
1975-07-14,95.76000213623047,94.04000091552734,94.66000366210938,95.19000244140625,21900000,95.19000244140625
1975-07-15,96.58000183105469,94.70999908447266,95.19000244140625,95.61000061035156,28340000,95.61000061035156
1975-07-16,96.37000274658203,94.19999694824219,95.61000061035156,94.61000061035156,25250000,94.61000061035156
1975-07-17,95.02999877929688,92.98999786376953,94.61000061035156,93.62999725341797,21420000,93.62999725341797
1975-07-18,93.95999908447266,92.38999938964844,93.62999725341797,93.19999694824219,16870000,93.19999694824219
1975-07-21,93.93000030517578,92.02999877929688,93.19999694824219,92.44000244140625,16690000,92.44000244140625
1975-07-22,92.48999786376953,90.62999725341797,92.44000244140625,91.44999694824219,20660000,91.44999694824219
1975-07-23,92.1500015258789,89.83000183105469,91.44999694824219,90.18000030517578,20150000,90.18000030517578
1975-07-24,90.94999694824219,88.9000015258789,90.18000030517578,90.06999969482422,20550000,90.06999969482422
1975-07-25,90.72000122070312,88.72000122070312,90.06999969482422,89.29000091552734,15110000,89.29000091552734
1975-07-28,89.68000030517578,88.0199966430664,89.29000091552734,88.69000244140625,14850000,88.69000244140625
1975-07-29,89.91000366210938,87.70999908447266,88.69000244140625,88.19000244140625,19000000,88.19000244140625
1975-07-30,89.48999786376953,87.68000030517578,88.19000244140625,88.83000183105469,16150000,88.83000183105469
1975-07-31,90.06999969482422,88.30999755859375,88.83000183105469,88.75,14540000,88.75
1975-08-01,89.04000091552734,87.45999908447266,88.75,87.98999786376953,13320000,87.98999786376953
1975-08-04,88.16999816894531,86.68000030517578,87.98999786376953,87.1500015258789,12620000,87.1500015258789
1975-08-05,87.80999755859375,85.88999938964844,87.1500015258789,86.2300033569336,15470000,86.2300033569336
1975-08-06,87.04000091552734,85.33999633789062,86.2300033569336,86.25,16280000,86.25
1975-08-07,87.23999786376953,85.69000244140625,86.25,86.30000305175781,12390000,86.30000305175781
1975-08-08,87.0,85.5199966430664,86.30000305175781,86.0199966430664,11660000,86.0199966430664
1975-08-11,86.88999938964844,85.33999633789062,86.0199966430664,86.55000305175781,12350000,86.55000305175781
1975-08-12,88.16999816894531,86.48999786376953,86.55000305175781,87.12000274658203,14510000,87.12000274658203
1975-08-13,87.41000366210938,85.61000061035156,87.12000274658203,85.97000122070312,12000000,85.97000122070312
1975-08-14,86.33999633789062,85.0199966430664,85.97000122070312,85.5999984741211,12460000,85.5999984741211
1975-08-15,86.76000213623047,85.33000183105469,85.5999984741211,86.36000061035156,10610000,86.36000061035156
1975-08-18,87.20999908447266,85.76000213623047,86.36000061035156,86.19999694824219,10810000,86.19999694824219
1975-08-19,86.47000122070312,84.66000366210938,86.19999694824219,84.94999694824219,14990000,84.94999694824219
1975-08-20,84.77999877929688,82.76000213623047,84.77999877929688,83.22000122070312,18630000,83.22000122070312
1975-08-21,84.1500015258789,82.20999908447266,83.22000122070312,83.06999969482422,16610000,83.06999969482422
1975-08-22,84.61000061035156,82.79000091552734,83.06999969482422,84.27999877929688,13050000,84.27999877929688
1975-08-25,85.58000183105469,84.05999755859375,84.27999877929688,85.05999755859375,11250000,85.05999755859375
1975-08-26,85.4000015258789,83.6500015258789,85.05999755859375,83.95999908447266,11350000,83.95999908447266
1975-08-27,84.79000091552734,83.3499984741211,83.95999908447266,84.43000030517578,11100000,84.43000030517578
1975-08-28,86.63999938964844,84.68000030517578,84.68000030517578,86.4000015258789,14530000,86.4000015258789
1975-08-29,87.7300033569336,86.0999984741211,86.4000015258789,86.87999725341797,15480000,86.87999725341797
1975-09-02,87.41999816894531,85.20999908447266,86.87999725341797,85.4800033569336,11460000,85.4800033569336
1975-09-03,86.37999725341797,84.62000274658203,85.4800033569336,86.02999877929688,12260000,86.02999877929688
1975-09-04,86.91000366210938,85.29000091552734,86.02999877929688,86.19999694824219,12810000,86.19999694824219
1975-09-05,86.48999786376953,85.19000244140625,86.19999694824219,85.62000274658203,11680000,85.62000274658203
1975-09-08,86.30999755859375,84.88999938964844,85.62000274658203,85.88999938964844,11500000,85.88999938964844
1975-09-09,86.7300033569336,84.37000274658203,85.88999938964844,84.5999984741211,15790000,84.5999984741211
1975-09-10,84.58999633789062,83.0,84.58999633789062,83.79000091552734,14780000,83.79000091552734
1975-09-11,84.30000305175781,82.87999725341797,83.79000091552734,83.44999694824219,11100000,83.44999694824219
1975-09-12,84.47000122070312,82.83999633789062,83.44999694824219,83.30000305175781,12230000,83.30000305175781
1975-09-15,83.48999786376953,82.29000091552734,83.30000305175781,82.87999725341797,8670000,82.87999725341797
1975-09-16,83.43000030517578,81.79000091552734,82.87999725341797,82.08999633789062,13090000,82.08999633789062
1975-09-17,82.93000030517578,81.56999969482422,82.08999633789062,82.37000274658203,12190000,82.37000274658203
1975-09-18,84.33999633789062,82.2300033569336,82.37000274658203,84.05999755859375,14560000,84.05999755859375
1975-09-19,86.38999938964844,84.26000213623047,84.26000213623047,85.87999725341797,20830000,85.87999725341797
1975-09-22,86.69999694824219,84.69999694824219,85.87999725341797,85.06999969482422,14750000,85.06999969482422
1975-09-23,85.51000213623047,83.80000305175781,85.06999969482422,84.94000244140625,12800000,84.94000244140625
1975-09-24,86.69999694824219,85.02999877929688,85.02999877929688,85.73999786376953,16060000,85.73999786376953
1975-09-25,86.41000366210938,84.79000091552734,85.73999786376953,85.63999938964844,12890000,85.63999938964844
1975-09-26,86.86000061035156,85.12999725341797,85.63999938964844,86.19000244140625,12570000,86.19000244140625
1975-09-29,86.37999725341797,84.73999786376953,86.19000244140625,85.02999877929688,10580000,85.02999877929688
1975-09-30,85.01000213623047,83.44000244140625,85.01000213623047,83.87000274658203,12520000,83.87000274658203
1975-10-01,85.44999694824219,82.56999969482422,83.87000274658203,82.93000030517578,14070000,82.93000030517578
1975-10-02,84.33000183105469,82.81999969482422,82.93000030517578,83.81999969482422,14290000,83.81999969482422
1975-10-03,86.20999908447266,83.87999725341797,83.87999725341797,85.94999694824219,16360000,85.94999694824219
1975-10-06,87.63999938964844,85.9800033569336,85.9800033569336,86.87999725341797,15470000,86.87999725341797
1975-10-07,87.31999969482422,85.55999755859375,86.87999725341797,86.7699966430664,13530000,86.7699966430664
1975-10-08,88.45999908447266,86.33999633789062,86.7699966430664,87.94000244140625,17800000,87.94000244140625
1975-10-09,89.41999816894531,87.5999984741211,87.94000244140625,88.37000274658203,17770000,88.37000274658203
1975-10-10,89.16999816894531,87.44000244140625,88.37000274658203,88.20999908447266,14880000,88.20999908447266
1975-10-13,89.66999816894531,87.7300033569336,88.20999908447266,89.45999908447266,12020000,89.45999908447266
1975-10-14,90.80000305175781,88.80999755859375,89.45999908447266,89.27999877929688,19960000,89.27999877929688
1975-10-15,90.06999969482422,88.5,89.27999877929688,89.2300033569336,14440000,89.2300033569336
1975-10-16,90.7300033569336,88.9000015258789,89.2300033569336,89.37000274658203,18910000,89.37000274658203
1975-10-17,89.87000274658203,88.08000183105469,89.37000274658203,88.86000061035156,15650000,88.86000061035156
1975-10-20,90.13999938964844,88.43000030517578,88.86000061035156,89.81999969482422,13250000,89.81999969482422
1975-10-21,91.43000030517578,89.79000091552734,89.81999969482422,90.55999755859375,20800000,90.55999755859375
1975-10-22,91.37999725341797,89.7699966430664,90.55999755859375,90.70999908447266,16060000,90.70999908447266
1975-10-23,91.75,90.08999633789062,90.70999908447266,91.23999786376953,17900000,91.23999786376953
1975-10-24,91.5199966430664,89.45999908447266,91.23999786376953,89.83000183105469,18120000,89.83000183105469
1975-10-27,90.4000015258789,88.8499984741211,89.83000183105469,89.7300033569336,13100000,89.7300033569336
1975-10-28,91.01000213623047,89.4000015258789,89.7300033569336,90.51000213623047,17060000,90.51000213623047
1975-10-29,90.61000061035156,88.88999938964844,90.51000213623047,89.38999938964844,16110000,89.38999938964844
1975-10-30,90.19999694824219,88.69999694824219,89.38999938964844,89.30999755859375,15080000,89.30999755859375
1975-10-31,89.80000305175781,88.3499984741211,89.30999755859375,89.04000091552734,12910000,89.04000091552734
1975-11-03,89.20999908447266,87.77999877929688,89.04000091552734,88.08999633789062,11400000,88.08999633789062
1975-11-04,89.02999877929688,87.62999725341797,88.08999633789062,88.51000213623047,11570000,88.51000213623047
1975-11-05,90.08000183105469,88.31999969482422,88.51000213623047,89.1500015258789,17390000,89.1500015258789
1975-11-06,90.1500015258789,88.16000366210938,89.1500015258789,89.55000305175781,18600000,89.55000305175781
1975-11-07,90.18000030517578,88.66999816894531,89.55000305175781,89.33000183105469,15930000,89.33000183105469
1975-11-10,89.9800033569336,88.3499984741211,89.33000183105469,89.33999633789062,14910000,89.33999633789062
1975-11-11,90.47000122070312,89.04000091552734,89.33999633789062,89.87000274658203,14640000,89.87000274658203
1975-11-12,91.62999725341797,89.80000305175781,89.87000274658203,91.19000244140625,23960000,91.19000244140625
1975-11-13,92.33000183105469,90.55999755859375,91.19000244140625,91.04000091552734,25070000,91.04000091552734
1975-11-14,91.58999633789062,90.19000244140625,91.04000091552734,90.97000122070312,16460000,90.97000122070312
1975-11-17,91.98999786376953,90.5,90.97000122070312,91.45999908447266,17660000,91.45999908447266
1975-11-18,92.30000305175781,90.5999984741211,91.45999908447266,91.0,20760000,91.0
1975-11-19,91.27999877929688,89.47000122070312,91.0,89.9800033569336,16820000,89.9800033569336
1975-11-20,90.68000030517578,89.08999633789062,89.9800033569336,89.63999938964844,16460000,89.63999938964844
1975-11-21,90.2300033569336,88.79000091552734,89.63999938964844,89.52999877929688,14110000,89.52999877929688
1975-11-24,90.16999816894531,88.6500015258789,89.52999877929688,89.69999694824219,13930000,89.69999694824219
1975-11-25,91.0999984741211,89.66000366210938,89.69999694824219,90.70999908447266,17490000,90.70999908447266
1975-11-26,91.58000183105469,90.16999816894531,90.70999908447266,90.94000244140625,18780000,90.94000244140625
1975-11-28,91.73999786376953,90.44000244140625,90.94000244140625,91.23999786376953,12870000,91.23999786376953
1975-12-01,91.9000015258789,90.33000183105469,91.23999786376953,90.66999816894531,16050000,90.66999816894531
1975-12-02,90.80999755859375,89.08000183105469,90.66999816894531,89.33000183105469,17930000,89.33000183105469
1975-12-03,88.83000183105469,87.08000183105469,88.83000183105469,87.5999984741211,21320000,87.5999984741211
1975-12-04,88.38999938964844,86.68000030517578,87.5999984741211,87.83999633789062,16380000,87.83999633789062
1975-12-05,88.37999725341797,86.54000091552734,87.83999633789062,86.81999969482422,14050000,86.81999969482422
1975-12-08,87.75,86.1500015258789,86.81999969482422,87.06999969482422,14150000,87.06999969482422
1975-12-09,87.80000305175781,86.16000366210938,87.06999969482422,87.30000305175781,16040000,87.30000305175781
1975-12-10,88.38999938964844,86.91000366210938,87.30000305175781,88.08000183105469,15680000,88.08000183105469
1975-12-11,88.79000091552734,87.41000366210938,88.08000183105469,87.80000305175781,15300000,87.80000305175781
1975-12-12,88.22000122070312,87.05000305175781,87.80000305175781,87.83000183105469,13100000,87.83000183105469
1975-12-15,88.63999938964844,87.31999969482422,87.83000183105469,88.08999633789062,13960000,88.08999633789062
1975-12-16,89.48999786376953,87.77999877929688,88.08999633789062,88.93000030517578,18350000,88.93000030517578
1975-12-17,89.80000305175781,88.45999908447266,88.93000030517578,89.1500015258789,16560000,89.1500015258789
1975-12-18,90.08999633789062,88.62000274658203,89.1500015258789,89.43000030517578,18040000,89.43000030517578
1975-12-19,89.80999755859375,88.38999938964844,89.43000030517578,88.80000305175781,17720000,88.80000305175781
1975-12-22,89.12999725341797,87.73999786376953,88.80000305175781,88.13999938964844,15340000,88.13999938964844
1975-12-23,89.2300033569336,87.63999938964844,88.13999938964844,88.7300033569336,17750000,88.7300033569336
1975-12-24,89.83999633789062,88.7300033569336,88.7300033569336,89.45999908447266,11150000,89.45999908447266
1975-12-26,90.44999694824219,89.25,89.45999908447266,90.25,10020000,90.25
1975-12-29,91.08999633789062,89.62999725341797,90.25,90.12999725341797,17070000,90.12999725341797
1975-12-30,90.55000305175781,89.19999694824219,90.12999725341797,89.7699966430664,16040000,89.7699966430664
1975-12-31,90.75,89.16999816894531,89.7699966430664,90.19000244140625,16970000,90.19000244140625
1976-01-02,91.18000030517578,89.80999755859375,90.19000244140625,90.9000015258789,10300000,90.9000015258789
1976-01-05,92.83999633789062,90.8499984741211,90.9000015258789,92.58000183105469,21960000,92.58000183105469
1976-01-06,94.18000030517578,92.37000274658203,92.58000183105469,93.52999877929688,31270000,93.52999877929688
1976-01-07,95.1500015258789,92.91000366210938,93.52999877929688,93.94999694824219,33170000,93.94999694824219
1976-01-08,95.47000122070312,93.41000366210938,93.94999694824219,94.58000183105469,29030000,94.58000183105469
1976-01-09,95.70999908447266,94.05000305175781,94.58000183105469,94.94999694824219,26510000,94.94999694824219
1976-01-12,96.76000213623047,94.37999725341797,94.94999694824219,96.33000183105469,30440000,96.33000183105469
1976-01-13,97.38999938964844,95.11000061035156,96.33000183105469,95.56999969482422,34530000,95.56999969482422
1976-01-14,97.47000122070312,94.91000366210938,95.56999969482422,97.12999725341797,30340000,97.12999725341797
1976-01-15,98.33999633789062,96.1500015258789,97.12999725341797,96.61000061035156,38450000,96.61000061035156
1976-01-16,97.7300033569336,95.83999633789062,96.61000061035156,97.0,25940000,97.0
1976-01-19,98.83999633789062,96.36000061035156,97.0,98.31999969482422,29450000,98.31999969482422
1976-01-20,99.44000244140625,97.43000030517578,98.31999969482422,98.86000061035156,36690000,98.86000061035156
1976-01-21,99.23999786376953,97.12000274658203,98.86000061035156,98.23999786376953,34470000,98.23999786376953
1976-01-22,98.79000091552734,97.06999969482422,98.23999786376953,98.04000091552734,27420000,98.04000091552734
1976-01-23,99.87999725341797,97.68000030517578,98.04000091552734,99.20999908447266,33640000,99.20999908447266
1976-01-26,100.75,98.91999816894531,99.20999908447266,99.68000030517578,34470000,99.68000030517578
1976-01-27,100.5199966430664,98.27999877929688,99.68000030517578,99.06999969482422,32070000,99.06999969482422
1976-01-28,99.63999938964844,97.66000366210938,99.06999969482422,98.52999877929688,27370000,98.52999877929688
1976-01-29,100.54000091552734,98.31999969482422,98.52999877929688,100.11000061035156,29800000,100.11000061035156
1976-01-30,101.98999786376953,99.94000244140625,100.11000061035156,100.86000061035156,38510000,100.86000061035156
1976-02-02,101.38999938964844,99.73999786376953,100.86000061035156,100.87000274658203,24000000,100.87000274658203
1976-02-03,101.97000122070312,99.58000183105469,100.87000274658203,101.18000030517578,34080000,101.18000030517578
1976-02-04,102.56999969482422,100.69999694824219,101.18000030517578,101.91000366210938,38270000,101.91000366210938
